,n,Session,location.seconds.Unix,location.millis,location.gpstime,location.lat,location.lon,location.alt,location.track,location.speed.M-S,location.acc,location.nsats
1320,1321,13700,1457882770,134,1457882771.0,41.17847648,-8.59514038,175.9,299.3,1.0,6.0,11.0
1321,1322,13700,1457882771,671,1457882772.0,41.17848076,-8.59514957,176.2,324.4,0.75,5.0,11.0
1322,1323,13700,1457882773,227,1457882774.0,41.17848159,-8.59515381,176.4,324.4,0.5,5.0,11.0
1323,1324,13700,1457882775,588,1457882776.0,41.17849667,-8.59512624,179.9,324.4,0.5,6.0,11.0
1324,1325,13700,1457882777,620,1457882778.0,41.17849245,-8.59510314,181.6,6.0,11.0,,
1325,1326,13700,1457882779,102,1457882780.0,41.17847803,-8.59510281,182.9,5.0,11.0,,
1326,1327,13700,1457882780,70,1457882781.0,41.17847781,-8.59510384,182.8,5.0,11.0,,
1327,1328,13700,1457882781,30,1457882782.0,41.17847931,-8.59510494,183.2,5.0,11.0,,
1328,1329,13700,1457882782,49,1457882783.0,41.17848093,-8.59510883,183.5,6.0,11.0,,
1329,1330,13700,1457882783,61,1457882784.0,41.17848457,-8.59511289,183.9,6.0,11.0,,
1330,1331,13700,1457882784,576,1457882785.0,41.17848659,-8.59511488,183.9,6.0,11.0,,
1331,1332,13700,1457882786,129,1457882787.0,41.17849182,-8.59511724,185.2,5.0,11.0,,
1332,1333,13700,1457882787,483,1457882788.0,41.1784932,-8.5951176,185.4,5.0,10.0,,
1333,1334,13700,1457882789,39,1457882790.0,41.17849338,-8.59511793,186.0,5.0,10.0,,
1334,1335,13700,1457882790,118,1457882791.0,41.17849335,-8.59511778,186.0,5.0,10.0,,
1335,1336,13700,1457882791,38,1457882792.0,41.17849331,-8.59511769,181.7,5.0,10.0,,
